ID,UnitID,UnitType,UnitCode,UnitTitle,Faculty,ROE,CreditPoints,UngradedExempCategory,Year,TeachingPeriod,Location,Mode,Code,DateStart,DateStartAttendance,DateEndAttendance,DateEnd,DateCensusRequested,Selfserve,ClassSize,Examinations,UnitAvailabilitiesLastChanged,BroadeningForDegrees,BroadeningCategory,TeachingResponsibilities
158236,8667,Unit,COMM1004,"Storytelling Across Media Industries",S00125,00125,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-16,NULL,NULL,"00125 Social Sciences, 100%"
158237,8666,Unit,COMM1003,"Understanding Media",S00125,00125,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-16,NULL,NULL,"00125 Social Sciences, 100%"
158244,8583,Unit,HMSC5004,"Research Methods in Human Sciences",S00915,00915,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00915 Human Sciences, 100%"
158245,8584,Unit,HMSC5005,"Data Analysis in Human Sciences",S00915,00915,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00915 Human Sciences, 100%"
158246,1173,Unit,ANHB2217,"Human Neurobiology",S00915,00915,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00915 Human Sciences, 100%"
158248,7614,Unit,BIOL3305,"Fisheries Science: Foundation and Application",S00765,00765,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,40,,2025-07-17,NULL,NULL,"00765 Biological Sciences, 100%"
158249,7614,Unit,BIOL3305,"Fisheries Science: Foundation and Application",S00765,00765,6,N,2025,"Semester 2",Albany,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-07-17,NULL,NULL,"00765 Biological Sciences, 100%"
158255,1284,Unit,SCIE3304,"Field Techniques in Marine Science",S00765,00765,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,40,,,NULL,NULL,"#1. 00765 Biological Sciences, 88%; #2. 00766 Earth Sciences, 12%"
158256,1284,Unit,SCIE3304,"Field Techniques in Marine Science",S00765,00765,6,N,2025,"Semester 1",Albany,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,5,,,NULL,NULL,"#1. 00765 Biological Sciences, 88%; #2. 00766 Earth Sciences, 12%"
158261,3580,Unit,MICR5836,"Public and Environmental Health Microbiology",S00885,00885,6,N,2025,"Semester 2","UWA (Crawley), QEII Medical Centre",FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00885 Biomedical Sciences, 100%"
158271,2474,Unit,ARCY4102,"Archaeologists and Anthropologists at Work",S00125,00125,6,N,2025,Non-standard,Crawley,FACE2FACE,,2025-07-21,2025-07-21,2025-09-07,2025-09-14,0000-00-00,1,10,,,NULL,NULL,"00125 Social Sciences, 100%"
158276,5317,Unit,MGMT5660,"Applied Project Management",S00420,00420,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-05-28,NULL,NULL,"00420 UWA Business School, 100%"
158279,7968,Unit,DENT4217,"Fundamentals of Clinical Dentistry 3 Part 2",S00800,00800,6,N,2025,Non-standard,Crawley,FACE2FACE,,2025-06-23,2025-06-23,2025-10-26,2025-11-09,0000-00-00,1,56,,2025-07-10,NULL,NULL,"00800 Dental School, 100%"
158292,3836,Unit,PSYC5573,"Psychology of Training",S00140,00140,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,40,,,NULL,NULL,"00140 Psychological Science, 100%"
158293,3836,Unit,PSYC5573,"Psychology of Training",S00140,00140,6,N,2025,"Semester 1",Online,ONLINE-TT,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,40,,,NULL,NULL,"00140 Psychological Science, 100%"
158325,7765,Unit,PHYS1100,"Classical and Frontier Physics",S00670,00670,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00670 Physics, Mathematics and Computing, 100%"
158327,8707,Unit,SSEH3554,"Applied Sports Science and High Performance Sport",S00915,00915,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00915 Human Sciences, 100%"
158329,382,Unit,ANIM3320,"Comparative Neurobiology",S00765,00765,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00765 Biological Sciences, 100%"
158334,3078,Unit,EDUC5631,"Educational Research Design",S00300,00300,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00300 Graduate School of Education, 100%"
158365,7925,Unit,ANIM4410,"Animal Identification",S00765,00765,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,15,,2025-03-07,NULL,NULL,"00765 Biological Sciences, 100%"
158399,8656,Unit,WILG3020,"Industry Internship",S00420,00420,24,1,2025,"Semester 1",Crawley,EXTERNAL,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,5,,,NULL,NULL,"00420 UWA Business School, 100%"
158400,8656,Unit,WILG3020,"Industry Internship",S00420,00420,24,1,2025,"Semester 2",Crawley,EXTERNAL,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,5,,,NULL,NULL,"00420 UWA Business School, 100%"
158412,6843,Unit,SCIE5580,"MSc Research Proposal",S00766,00766,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00766 School of Earth and Oceans, 100%"
158413,6843,Unit,SCIE5580,"MSc Research Proposal",S00766,00766,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00766 School of Earth and Oceans, 100%"
158414,6843,Unit,SCIE5580,"MSc Research Proposal",S00766,00766,6,N,2025,"Semester 1",Albany,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00766 School of Earth and Oceans, 100%"
158415,6843,Unit,SCIE5580,"MSc Research Proposal",S00766,00766,6,N,2025,"Semester 2",Albany,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00766 School of Earth and Oceans, 100%"
158418,3925,Unit,PUBH5754,"Health Promotion I",S00750,00750,6,N,2025,"Semester 1",Crawley,FL-ONLINE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00750 Population and Global Health, 100%"
158419,3925,Unit,PUBH5754,"Health Promotion I",S00750,00750,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00750 Population and Global Health, 100%"
158421,3965,Unit,SCIE4403,"Ethical Conduct and Communication in Science",S00705,00705,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,180,,,NULL,NULL,"00705 Agriculture and Environment, 100%"
158422,3965,Unit,SCIE4403,"Ethical Conduct and Communication in Science",S00705,00705,6,N,2025,"Semester 1",Crawley,ONLINE-TT,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,60,,,NULL,NULL,"00705 Agriculture and Environment, 100%"
158423,3965,Unit,SCIE4403,"Ethical Conduct and Communication in Science",S00705,00705,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,200,,,NULL,NULL,"00705 Agriculture and Environment, 100%"
158424,3965,Unit,SCIE4403,"Ethical Conduct and Communication in Science",S00705,00705,6,N,2025,"Semester 2",Crawley,ONLINE-TT,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,50,,,NULL,NULL,"00705 Agriculture and Environment, 100%"
158497,3860,Unit,PSYC5830,"Health, Safety, and Human Factors at Work",S00140,00140,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,90,,2025-07-08,NULL,NULL,"00140 Psychological Science, 100%"
158498,3860,Unit,PSYC5830,"Health, Safety, and Human Factors at Work",S00140,00140,6,N,2025,"Semester 2",Crawley,ONLINE-TT,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,30,,2025-07-08,NULL,NULL,"00140 Psychological Science, 100%"
158506,680,Unit,PUBH2203,"Foundations of Epidemiology and Biostatistics",S00750,00750,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00750 Population and Global Health, 100%"
158509,691,Unit,PUBH1101,"Health and Illness in Human Populations",S00750,00750,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00750 Population and Global Health, 100%"
158510,694,Unit,PUBH2208,"Food and Nutrition in Population Health",S00750,00750,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-07-14,NULL,NULL,"00750 Population and Global Health, 100%"
158551,653,Unit,PUBH2204,"Disease Prevention and Control",S00750,00750,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00750 Population and Global Health, 100%"
158552,791,Unit,PUBH2216,"Professional skills and Project Management in Health",S00750,00750,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00750 Population and Global Health, 100%"
158553,8346,Unit,PUBH3300,"Health Science Professional Placement",S00750,00750,6,1,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00750 Population and Global Health, 100%"
158554,676,Unit,PUBH1102,"Foundations of Global Health",S00750,00750,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00750 Population and Global Health, 100%"
158556,677,Unit,PUBH3302,"Health Promotion",S00750,00750,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00750 Population and Global Health, 100%"
158557,667,Unit,PUBH3301,"Health Leadership",S00750,00750,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00750 Population and Global Health, 100%"
158558,605,Unit,PUBH3305,"Health Research Design and Methods",S00750,00750,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00750 Population and Global Health, 100%"
158559,660,Unit,PUBH3307,"Health Systems and Policy",S00750,00750,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00750 Population and Global Health, 100%"
158563,952,Unit,PATH3305,"Medical Genetics",S00885,00885,6,N,2025,"Semester 1","QEII Medical Centre",FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00885 Biomedical Sciences, 100%"
158564,3931,Unit,PUBH5763,"Health Leadership and Management",S00750,00750,6,N,2025,Non-standard,Crawley,FACE2FACE,,2025-10-27,2025-11-10,2025-11-16,2026-01-25,0000-00-00,1,,,2025-06-24,NULL,NULL,"00750 Population and Global Health, 100%"
158565,3938,Unit,PUBH5783,"Health in an Era of Environmental Change",S00750,00750,6,N,2025,"Semester 2",Crawley,FL-ONLINE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00750 Population and Global Health, 100%"
158566,3924,Unit,PUBH5752,"Health Systems and Economics",S00750,00750,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00750 Population and Global Health, 100%"
158567,3924,Unit,PUBH5752,"Health Systems and Economics",S00750,00750,6,N,2025,"Semester 2",Crawley,ONLINE-TT,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00750 Population and Global Health, 100%"
158587,5086,Unit,APHB5503,Neuroendocrinology,S00915,00915,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00915 Human Sciences, 100%"
158589,7963,Unit,DENT4214,"Fundamentals of Clinical Dentistry 2 Part 3",S00800,00800,6,N,2025,Non-standard,Crawley,FACE2FACE,,2025-01-13,2025-01-13,2025-05-25,2025-06-15,0000-00-00,1,56,,2025-07-10,NULL,NULL,"00800 Dental School, 100%"
158595,3321,Unit,IMED5802,"Principles of Assessment and Evaluation",S00820,00820,6,N,2025,"Semester 1",Online,FL-ONLINE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,50,,2025-03-31,NULL,NULL,"00820 School of Health and Clinical Sciences, 100%"
158598,3320,Unit,IMED5801,"Principles of Teaching and Learning",S00820,00820,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,25,,,NULL,NULL,"00820 School of Health and Clinical Sciences, 100%"
158599,3320,Unit,IMED5801,"Principles of Teaching and Learning",S00820,00820,6,N,2025,"Semester 1",Online,FL-ONLINE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,100,,,NULL,NULL,"00820 School of Health and Clinical Sciences, 100%"
158600,6778,Unit,BMED3001,"Narrative Medicine for research, education and practice",S00820,00820,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,25,,,NULL,NULL,"00820 School of Health and Clinical Sciences, 100%"
158602,7372,Unit,IMED5813,"Health Humanities: Education and Research",S00820,00820,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,20,,,NULL,NULL,"00820 School of Health and Clinical Sciences, 100%"
158605,7964,Unit,DENT4215,"Introduction to Clinical Dental Practice 1",S00800,00800,6,N,2025,Non-standard,Crawley,FACE2FACE,,2025-01-13,2025-01-13,2025-05-25,2025-06-15,0000-00-00,1,56,,2025-07-10,NULL,NULL,"00800 Dental School, 100%"
158609,3590,Unit,MING5504,"Precambrian Metallogeny",S00766,00766,6,N,2025,Non-standard,Crawley,FACE2FACE,,2025-09-15,2025-09-15,2025-10-12,2025-11-09,0000-00-00,1,,,,NULL,NULL,"00766 School of Earth and Oceans, 100%"
158626,251,Unit,PHAR2210,"Foundations of Pharmacology",S00885,00885,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00885 Biomedical Sciences, 100%"
158627,2456,Unit,MUSC4103,"Introduction to Music Research",S00190,00190,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-25,NULL,NULL,"00190 Music, 100%"
158628,2456,Unit,MUSC4103,"Introduction to Music Research",S00190,00190,6,N,2025,"Semester 2",Crawley,FL-ONLINE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0,,,2025-06-25,NULL,NULL,"00190 Music, 100%"
158629,2447,Unit,MUSC4101,"Contemporary Debates in Music",S00190,00190,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00190 Music, 100%"
158642,126,Unit,PSYC1101,"Psychology: Mind and Brain",S00140,00140,6,N,2025,"Semester 1",Albany,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,15,,,NULL,NULL,"00140 Psychological Science, 100%"
158643,126,Unit,PSYC1101,"Psychology: Mind and Brain",S00140,00140,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,900,,,NULL,NULL,"00140 Psychological Science, 100%"
158654,8722,Unit,PSYC5549,"MIOP Practical Placement 2",S00140,00140,12,1,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,15,,,NULL,NULL,"00140 Psychological Science, 100%"
158655,8723,Unit,PSYC5551,"MIOP Practical Placement 3",S00140,00140,12,1,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,15,,,NULL,NULL,"00140 Psychological Science, 100%"
158666,12,Unit,SCIE2100,"Social Responsibility in Action",S00885,00885,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"#1. 00885 Biomedical Sciences, 52%; #2. 00120 Humanities, 16%; #3. 00705 Agriculture and Environment, 16%; #4. 00915 Human Sciences, 16%"
158667,3327,Unit,IMED5814,"Dissertation (part-time)",S00820,00820,24,N,2025,"Semester 2",Crawley,FL-ONLINE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00820 School of Health and Clinical Sciences, 100%"
158668,3327,Unit,IMED5814,"Dissertation (part-time)",S00820,00820,24,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00820 School of Health and Clinical Sciences, 100%"
158669,3327,Unit,IMED5814,"Dissertation (part-time)",S00820,00820,24,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00820 School of Health and Clinical Sciences, 100%"
158670,3327,Unit,IMED5814,"Dissertation (part-time)",S00820,00820,24,N,2025,"Semester 1",Crawley,FL-ONLINE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00820 School of Health and Clinical Sciences, 100%"
158671,3326,Unit,IMED5812,"Dissertation (full-time)",S00820,00820,24,N,2025,"Semester 1",Crawley,FL-ONLINE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00820 School of Health and Clinical Sciences, 100%"
158672,3326,Unit,IMED5812,"Dissertation (full-time)",S00820,00820,24,N,2025,"Semester 2",Crawley,FL-ONLINE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00820 School of Health and Clinical Sciences, 100%"
158673,3326,Unit,IMED5812,"Dissertation (full-time)",S00820,00820,24,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00820 School of Health and Clinical Sciences, 100%"
158674,3326,Unit,IMED5812,"Dissertation (full-time)",S00820,00820,24,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00820 School of Health and Clinical Sciences, 100%"
158683,7847,Unit,PODI5333,"Extended Placement 1",S00820,00820,6,N,2025,Non-standard,Crawley,FACE2FACE,,2025-01-27,2025-01-27,2025-06-15,2025-06-15,0000-00-00,1,35,,,NULL,NULL,"00820 School of Health and Clinical Sciences, 100%"
158686,1064,Unit,SSEH1101,"The Musculoskeletal System and Movement",S00915,00915,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00915 Human Sciences, 100%"
158693,8730,Unit,SSEH3555,"Motor Development: Principles to Teaching in Practice",S00915,00915,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00915 Human Sciences, 100%"
158698,4886,Unit,SCIE4481,"Good, Bogus and Corrupted Science",S00915,00915,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"#1. 00915 Human Sciences, 50%; #2. 00585 Molecular Sciences, 50%"
158711,775,Unit,GRMN2002,"German Studies 3B",S00120,00120,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00120 Humanities, 100%"
158712,729,Unit,GRMN1401,"German Beginners 1",S00120,00120,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-25,NULL,NULL,"00120 Humanities, 100%"
158713,729,Unit,GRMN1401,"German Beginners 1",S00120,00120,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-25,NULL,NULL,"00120 Humanities, 100%"
158714,8327,Unit,WILG3003,"Languages Teaching Practicum",S00120,00120,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0,20-30,,2024-11-25,NULL,NULL,"00120 Humanities, 100%"
158722,8042,Unit,OCEN3001,"Ocean Engineering Solutions",S00766,00766,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-07-09,NULL,NULL,"00766 School of Earth and Oceans, 100%"
158727,5871,Unit,PSYC5544,"Professional Skills",S00140,00140,6,N,2025,"Semester 1",Crawley,ONLINE-TT,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,"up to 50",,,NULL,NULL,"00140 Psychological Science, 100%"
158728,5871,Unit,PSYC5544,"Professional Skills",S00140,00140,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,"up to 100",,,NULL,NULL,"00140 Psychological Science, 100%"
158729,8456,Unit,FINA5555,"Student Managed Enterprise Investment Fund (Advanced)",S00420,00420,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,40,,,NULL,NULL,"00420 UWA Business School, 100%"
158730,316,Unit,PSYC2217,"Cognitive Neuroscience",S00140,00140,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,550,,,NULL,NULL,"00140 Psychological Science, 100%"
158731,1716,Unit,PSYC3315,"Cognitive Psychology",S00140,00140,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,400,,,NULL,NULL,"00140 Psychological Science, 100%"
158733,4231,Unit,PSYC5530,"Applied Research Methods",S00140,00140,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00140 Psychological Science, 100%"
158734,4232,Unit,PSYC5531,"Assessment and Intervention—Adult Complex Disorders",S00140,00140,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00140 Psychological Science, 100%"
158736,7243,Unit,PSYC5518,"Team Work",S00140,00140,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,40,,,NULL,NULL,"00140 Psychological Science, 100%"
158737,7243,Unit,PSYC5518,"Team Work",S00140,00140,6,N,2025,"Semester 1",Crawley,ONLINE-TT,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,15,,,NULL,NULL,"00140 Psychological Science, 100%"
158738,4894,Unit,PSYC4416,"Psychological Research and Theory",S00140,00140,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,95,,,NULL,NULL,"00140 Psychological Science, 100%"
